노드아이디,노드유형,노드명칭,회전제한유무,노드영문명,엑스좌표,와이좌표,이전노드아이디,편집일자,비고
1030008800,도로교차점,동아리버그린301동,N,Dongaribeogeurin301-dong,127,38,,2008-04-08,
1230018300,도로시종점,석촌동사무소,Y,Seokchondongsamuso,127,38,,2008-04-08,
1220028600,도로교차점,현대77동앞,N,Hyeondae77Dongap,127,38,,2008-04-08,
1040008100,도로교차점,동의초교앞,N,Donguichogyoap,127,38,,2008-04-08,
1040004500,도로시종점,더글라스이그제규티브클럽앞,N,Deogeullaseuigeujegyutibeukeulleobap,127,38,,2008-04-08,
1220029600,도로교차점,현대아파트우체국입구,N,Hyeondaeapateuuchegugipgu,127,38,,2008-04-08,
1220029200,도로교차점,한양아파트3동,N,Hanyang Apt.3-dong,127,38,,2008-04-08,
1220028800,도로교차점,한양아파트11동앞,N,Hanyang Apt.11Dongap,127,38,,2008-04-08,
1230019800,도로교차점,잠실동우성아파트,N,Jamsildonguseong Apt.,127,38,,2008-04-08,
1230019600,도로교차점,잠실7동우성아파트,N,Jamsil7Donguseong Apt.,127,38,,2008-04-08,
1050011700,도로시설물,배봉산공원지하차도동,Y,Baebongsangongwonjihachadodong,127,38,1050003200,2008-05-10,
1060007200,도로교차점,면목펌프장,N,Myeonmokpeompeujang,127,38,1060000100,2008-05-10,
1060006900,도로교차점,용마산역,N,Yongmasan Station,127,38,1060003300,2008-05-10,
1040005500,도로교차점,강변북로램프분기점,N,Gangbyeonbungnoraempeubungijeom,127,38,,2008-04-08,
1210016800,도로교차점,신반포주공APT,N,SinbanpojugongAPT,127,38,,2008-04-08,
1030008900,도로교차점,한신플러스타운116동,N,Hansinpeulleoseutaun116-dong,127,38,,2008-04-08,
1060010300,도로교차점,신내 동성아파트앞,N,Sinnae Dongseongapateuap,127,38,1060005200,2008-05-10,
1060010400,도로교차점,중화초교,N,Junghwachogyo,127,38,1060005200,2008-05-10,
1070011600,도로교차점,동아에코빌,N,Dongaekobil,127,38,1070004800,2008-05-10,
1100018300,도로교차점,위례정보산업고교앞,N,Wiryejeongbosaneopgogyoap,127,38,1100000600,2008-05-10,
1090010800,도로교차점,방학대상아파트,N,Banghakdaesang Apt.,127,38,1090003500,2008-05-10,
1100028500,도로교차점,주공15단지앞,N,Jugong15Danjiap,127,38,1100003000,2008-05-10,
1060013500,도로교차점,원묵초교,N,Wonmukchogyo,127,38,1060006400,2008-05-10,
1100027900,도로교차점,주공11단지앞,N,Jugong11Danjiap,127,38,1100002800,2008-05-10,
1100024100,도로교차점,상계212동,N,Sanggye212-dong,127,38,1100001900,2008-05-10,
1060010000,도로교차점,신내지하차도,N,Sinnaejihachado,127,38,1060001400,2008-05-10,
1060009700,도로교차점,신내지하차도남단,Y,Sinnaejihachadonamdan,127,38,1060001400,2008-05-10,
1230003100,행정경계,서울시-하남시 경계2,N,Seoul-Hanam-si Gyeonggye2,127,37,1230003100,2008-05-10,
1240013300,도로교차점,대우아파트(강동구),N,Daewoo Apt.(Gangdong-gu),127,38,1240007200,2008-05-10,
1230019500,도로교차점,성내7교북단,N,Seongnae7Gyobukdan,127,38,,2008-04-08,
1240014100,도로교차점,삼도빌라,N,Samdobilla,127,38,1240008000,2008-05-10,
1240013800,도로교차점,동명체육근린공원,N,Dongmyeongcheyukgeullingongwon,127,38,1240007500,2008-05-10,
2080024503,도로시설물,장연터널,N,Jangyeonteoneol,128,37,,,
1180016900,도로교차점,홍익외과,N,Hongigoegwa,127,38,1180004800,2008-05-10,
1230016400,도로교차점,석촌동성당,N,Seokchondongseongdang,127,37,1230003800,2008-05-10,
1230012400,도로교차점,문정중앞,N,Munjeongjungap,127,37,1230002600,2008-05-10,
1180022800,도로교차점,여의도한양아파트,N,Yeouidohanyang Apt.,127,38,1180007300,2008-05-10,
1190003600,도로교차점,윤치과,N,Yunchigwa,127,37,1190001100,2008-05-10,
1170007900,도로시설물,수출의다리북단,Y,Suchuruidaribukdan,127,37,1170002900,2008-05-10,
1180012200,도로교차점,세화주유소,N,Sehwajuyuso,127,38,1180003300,2008-05-10,
1200012200,도로교차점,관악국민은행,N,Gwanakgungmineunhaeng,127,37,1200003100,2008-05-10,
1180021300,도로교차점,국민은행여의도,N,Gungmineunhaengyeouido,127,38,1180006300,2008-05-10,
1130009100,도로교차점,도화동(보),N,Dohwa-dong(Bo),127,38,1130000200,2008-05-10,
1180021200,도로교차점,삼익아파트,N,Samick Apt.,127,38,1180006500,2008-05-10,
1180025800,도로시설물,당산1동삼익아파트,N,Dangsan1Dongsamik Apt.,127,38,1180012500,2008-05-10,
1180022400,도로교차점,양평1동제일은행,N,Yangpyeong1Dongjeireunhaeng,127,38,1180007100,2008-05-10,
1140012900,도로시설물,신정2빗물펌프장,Y,Sinjeong2Binmulpeompeujang,127,38,1140000600,2008-05-10,
2160006801,IC및JC,안산JC영동진출,N,AnsanJCYeongdongjinchul,127,37,,2007-07-31,
2170002700,도로교차점,크로바프라스틱,Y,Keurobapeuraseutik,127,37,,,
2160017800,도로교차점,한국통신삼거리,Y,Hanguktongsinsamgeori,127,37,,,보완
2160004400,도로교차점,북고개삼거리,Y,Bukgogaesamgeori,127,37,,,
2170004500,도로교차점,안산공대삼거리,Y,Ansangongdaesamgeori,127,37,,,
2170005100,도로교차점,초지초교삼거리,Y,Chojichogyosamgeori,127,37,,,
2170004200,도로교차점,초지고교삼거리,Y,Chojigogyosamgeori,127,37,,,
1160016200,도로교차점,오성산업,N,Oseongsaneop,127,38,,2008-04-08,
1090008000,도로교차점,신동아2단지아파트,N,Sindonga2Danjiapateu,127,38,,2008-04-08,
1150007800,도로교차점,율창아파트앞사거리,N,Yulchangapateuapsageori,127,38,,2008-04-08,
1110006000,도로교차점,선호약국,N,Seonhoyakguk,127,38,,2008-04-08,
1150021300,속성변화점,방화대교남단,Y,Banghwadaegyonamdan,127,38,,2008-04-08,
1070009000,도로교차점,동양풍림,N,Dongyangpungnim,127,38,,2008-04-08,
1150015200,도로교차점,김포공항-88대로입구,N,Gimpo Int'l Airport-88Daeroipgu,127,38,,2008-04-08,
1190003700,속성변화점,유앤아이빌,N,Yuaenaibil,127,37,,2008-04-08,
1070011000,도로교차점,듀오안경,N,Dyuoangyeong,127,38,,2008-04-08,
1150019500,도로교차점,서남하수처리사업소삼거리,N,Seonamhasucheorisaeopsosamgeori,127,38,,2008-04-08,
1160006400,도로교차점,대원주유소,N,Daewonjuyuso,127,37,,2008-04-08,
1180025100,도로교차점,LG트윈타워,N,LG Twin Tower,127,38,,2008-04-08,
1180025300,도로교차점,원동2길-여의대로 연결로,N,Won-dong2Gil-Yeouidaero Yeongyeollo,127,38,,2008-04-08,
1170006300,도로교차점,가산중교앞,N,Gasanjunggyoap,127,37,,2008-04-08,
1150014000,도로교차점,영화맨션앞,N,Yeonghwamaensyeonap,127,38,,2008-04-08,
1180015900,도로교차점,성애병원(신관),N,Sung_Ae Hospital(Singwan),127,38,,2008-04-08,
1100027600,도로교차점,상계대림아파트,N,Sanggyedaerim Apt.,127,38,,2008-04-08,
1160007000,도로교차점,천일식품제조(주),N,Cheonilsikpumjejo(Ju),127,37,,2008-04-08,
1190006900,도로교차점,중원외국어하원,N,Jungwonoegugeohawon,127,38,,2008-04-08,
1160013500,도로교차점,한강빌딩,N,Hangang Bldg.,127,38,,2008-04-08,
1160016500,도로교차점,구로거리공원서,Y,Gurogeorigongwonseo,127,38,,2008-04-08,
1110011800,도로교차점,연신내배스킨라빈스앞,N,Yeonsinnaebaeseukillabinseuap,127,38,,2008-04-08,
1150020300,도로교차점,칠성연립입구,N,Chilseongyeollibipgu,127,38,,2008-04-08,
1180026900,도로교차점,벧엘교회,N,Bedelgyohoe,127,38,,2008-04-08,
1230024900,속성변화점,황제예식장,N,Hwangjeyesikjang,127,38,1230015400,2008-05-26,
1110012500,도로교차점,박지인소아과의원,N,Bakjiinsoagwauiwon,127,38,,2008-04-08,
1150018400,도로교차점,정도학원,N,Jeongdohagwon,127,38,,2008-04-08,
1150021000,도로교차점,강서대림아파트앞,N,Gangseodaerimapateuap,127,38,,2008-04-08,
1150012500,도로교차점,삼성관음아파트,N,Samseonggwaneum Apt.,127,38,,2008-04-08,
1010008300,도로교차점,주자돈,N,Jujadon,127,38,,2008-04-08,
1010007900,도로교차점,필동2가삼익주택,Y,Pildong2Gasamikjutaek,127,38,,2008-04-08,
1180028700,도로교차점,동진기업사앞,N,Dongjingieopsaap,127,38,,2008-04-08,
2270003800,도로교차점,LG초이주유소,Y,LGChoijuyuso,127,38,,2008-04-08,
1210019000,속성변화점,신삼호아파트,N,Sinsamho Apt.,127,37,1210003900,2008-05-26,
1010010300,도로교차점,신동아화재,N,Sindongahwajae,127,38,,2008-04-08,
1200013700,속성변화점,서울여상,N,Seoul Girls' Commercial High School,127,37,1200015900,2008-05-26,
1150021500,도로시설물,개화터널서진입,N,Gaehwateoneolseojinip,127,38,,2008-04-08,
1160004400,도로교차점,구로거리공원동,N,Gurogeorigongwondong,127,38,,2008-04-08,
1150020100,도로시종점,공암나룻길,N,Gongamnarutgil,127,38,,2008-04-08,
1000010300,도로교차점,김동은의원앞,N,Gimdongeunuiwonap,127,38,,2008-04-08,
1190006600,도로교차점,대방동사랑의가족공원삼거리,N,Daebangdongsaranguigajokgongwonsamgeori,127,38,,2008-04-08,
1160015600,도로교차점,신도림대림아파트입구,N,Sindorimdaerimapateuipgu,127,38,,2008-04-08,
1180028900,도로교차점,백산인쇄,N,Baeksaninswae,127,38,,2008-04-08,
1160013400,도로교차점,고척동경남아파트,N,Gocheokdonggyeongnam Apt.,127,38,,2008-04-08,
1100025500,도로교차점,노원재활용센타,N,Nowonjaehwaryongsenta,127,38,,2008-04-08,
1010007700,도로교차점,미도파빌딩,N,Midopa Department Store Bldg.,127,38,,2008-04-08,
1190003800,도로교차점,한진슈퍼마켓앞,N,Hanjinsyupeomakesap,127,37,,2008-04-08,
1140017300,도로교차점,레노마스포츠클럽앞,N,Renomaseupocheukeulleobap,127,38,,2008-04-08,
1200013000,속성변화점,관악현대아파트,N,Gwanak Hyundai Apt.,127,37,,2008-04-08,
1090009300,도로교차점,제일종합시장,N,Jeiljonghapsijang,127,38,,2008-04-08,
1020014300,속성변화점,두무개길-강변북로진출입램프,N,Dumugaegil-Gangbyeonbungnojinchurimnaempeu,127,38,1020022200,2008-05-23,
1240015100,속성변화점,농협하나로마트앞7,N,Nonghyeopanaromateuap7,127,38,1240007500,2008-05-26,
1200014900,속성변화점,대림부동산(보),N,Daerimbudongsan(Bo),127,37,1200010400,2008-05-23,
1150019300,도로교차점,우림루미아트,N,Urimnumiateu,127,38,,2008-04-08,
1230025400,속성변화점,오륜교회앞,N,Oryungyohoeap,127,38,1230036400,2008-05-26,
1160005600,도로교차점,목양교회앞,N,Mogyanggyohoeap,127,37,,2008-04-08,
1150003300,속성변화점,행주대교,Y,Haengju bridge,127,38,1150003300,2008-05-10,
1160012700,도로교차점,구로LG아파트입구,N,GuroLGApateuipgu,127,38,,2008-04-08,
1130012900,도로교차점,일야플라스틱(주),N,Iryapeullaseutik(Ju),127,38,,2008-04-08,
1130013600,도로시종점,방울래길 연결지점,N,Bangullaegil Yeongyeoljijeom,127,38,,2008-04-08,
1180028300,도로교차점,양평빌라앞,N,Yangpyeongbillaap,127,38,,2008-04-08,
1130009600,도로시종점,가람빌라,N,Garambilla,127,38,,2008-04-08,
1190007200,도로시설물,상도터널북단,N,Sangdoteoneolbukdan,127,38,,2008-04-08,
1190005400,도로교차점,청송맨션,N,Cheongsongmaensyeon,127,38,,2008-04-08,
1190004900,도로교차점,성남중고교,N,Seongnamjunggogyo,127,38,,2008-04-08,
1190004800,도로교차점,그린빌라입구,N,Geurinbillaipgu,127,38,,2008-04-08,
1180014700,도로교차점,신길동삼환아파트앞,N,Singildongsamhwanapateuap,127,38,,2008-04-08,
1180014900,도로교차점,예림빌라,N,Yerimbilla,127,38,,2008-04-08,
1180015100,도로교차점,신길소방파출소입구,N,Singilsobangpachulsoipgu,127,38,,2008-04-08,
2140024300,도로교차점,송탄소방서앞,N,Songtansobangseoap,127,37,,,
2280024400,속성변화점,파크빌리지앞,N,Pakeubillijiap,127,37,,,
2280026900,행정경계,정수마을앞,N,Jeongsumaeurap,127,37,,,
2280029600,IC및JC,신갈JC경부진입,N,SingalJCGyeongbujinip,127,37,,,
2140061200,속성변화점,김삿갓수원왕갈비앞,N,Gimsatgatsuwonwanggalbiap,127,37,,,
2140027700,행정경계,대성주유소앞,N,Daeseongjuyusoap,127,37,,,
2140012800,도로교차점,지제교차로,N,Jijegyocharo,127,37,,,
1150002800,행정경계,서울시-김포시 경계,N,Seoul-Gimpo-si Gyeonggye,127,38,1150002900,2008-05-10,
1110007300,도로교차점,은평차고지,N,Eunpyeongchagoji,127,38,,2008-04-08,
1180015400,도로교차점,신길대신아파트,N,Singildaesin Apt.,127,38,,2008-04-08,
1120005700,도로교차점,연세대외국어학당,N,Yeonsedaeoegugeohakdang,127,38,,2008-04-08,
1070009100,도로교차점,일본대사관저,N,Ilbondaesagwanjeo,127,38,,2008-04-08,
1150014200,도로교차점,오렌지어린이집,N,Orenjieorinijip,127,38,,2008-04-08,
1200012100,도로교차점,대우전자,N,"Daewoo Electronics Co.,Ltd.",127,37,,2008-04-08,
1180017800,도로시설물,대방지하차도북단,Y,Daebangjihachadobukdan,127,38,,2008-04-08,
1140007500,도로교차점,태승아파트,N,Taeseung Apt.,127,38,,2008-04-08,
1070012000,도로교차점,두산위브(월곡4동),N,Dusanwibeu(Wolgok4-dong),127,38,,2008-04-08,
1220030700,속성변화점,홍학아파트앞,N,Honghagapateuap,127,38,1220009500,2008-05-23,
1180015300,도로교차점,신길축산물도매센터,N,Singilchuksanmuldomaesenteo,127,38,,2008-04-08,
1050006500,도로교차점,장평중교,N,Jangpyeongjunggyo,127,38,,2008-04-08,
1130003301,도로교차점,가양대교북단IC,N,GayangdaegyobukdanIC,127,38,1130003301,2008-05-10,
1220024500,도로시설물,청담대교-동부간선도로램프분기점,N,Cheongdamdaegyo-Dongbuganseondoro Jinchurimnaempeu,127,38,,2008-04-08,
1080004500,도로교차점,북한산시티아파트126동,N,Bukansansitiapateu126-dong,127,38,,2008-04-08,
1000008600,도로교차점,세종아파트앞,N,Sejongapateuap,127,38,,2008-04-08,
1000006900,도로교차점,세운교남단,N,Seungyonamdan,127,38,,2008-04-08,
1130015300,도로시설물,증산교지하차도남단,Y,Jeungsangyojihachadonamdan,127,38,,2008-04-08,
1080005100,도로교차점,북한산시티아파트150동앞,N,Bukansansitiapateu150Dongap,127,38,,2008-04-08,
1080004800,도로교차점,삼양중앙교회앞,N,Samyangjunganggyohoeap,127,38,,2008-04-08,
1060012300,행정경계,서울시-구리시 경계21,N,Seoul-Guri-si Gyeonggye21,127,38,,2008-04-08,
1100019100,도로교차점,한무리어린이공원,N,Hanmurieorinigongwon,127,38,,2008-04-08,
1090008100,도로교차점,청구타운앞,N,Cheonggutaunap,127,38,,2008-04-08,
1220030200,속성변화점,영동전화국(보),N,Yeongdongjeonhwaguk(Bo),127,38,1220019600,2008-05-23,
1150008100,도로교차점,정일카센타,N,Jeongilkasenta,127,38,,2008-04-08,
1100010400,도로교차점,서울시-남양주시 경계,N,Seoul-Namyangju-si Gyeonggye,127,38,,2008-04-08,
1150013000,도로교차점,염창중교앞,N,Yeomchangjunggyoap,127,38,,2008-04-08,
1150013800,도로교차점,송정중교후문,N,Songjeongjunggyohumun,127,38,,2008-04-08,
1200004200,도로교차점,서울대신소재공동연구소,N,Seouldaesinsojaegongdongyeonguso,127,37,,2008-04-08,
1100019600,도로교차점,라이프아파트,Y,Life Apt.,127,38,,2008-04-08,
1080006400,속성변화점,미아 동아맨션,N,Mia Dongamaensyeon,127,38,,2008-04-08,
1150015400,도로교차점,삼우통운앞,N,Samutongunap,127,38,,2008-04-08,
1180013200,도로교차점,하정어린이집,N,Hajeongeorinijip,127,38,,2008-04-08,
1010011500,도로교차점,수표교남단,N,Supyogyonamdan,127,38,,2008-04-08,
1130010300,도로시설물,서강대교북단고가남,Y,Seogangdaegyobukdangoganam,127,38,,2008-04-08,
1230024400,속성변화점,문정1동사무소(보),N,Munjeong1Dongsamuso(Bo),127,37,1230026500,2008-05-26,
1180029000,도로교차점,롯데칠성음료앞,N,Rotdechilseongeumnyoap,127,38,,2008-04-08,
1180024800,도로교차점,당산전화국앞,N,Dangsanjeonhwagugap,127,38,,2008-04-08,
1200005400,도로교차점,서울대경영연구원산학협동관앞,N,Seouldaegyeongyeongyeonguwonsanhakyeopdonggwanap,127,37,,2008-04-08,
1200005000,도로교차점,서울대기숙사,N,Seouldaegisuksa,127,37,,2008-04-08,
1200004800,도로교차점,서울대학교기숙사입구,N,Seouldaehakgyogisuksaipgu,127,37,,2008-04-08,
1090008300,도로교차점,창동연립,N,Changdongyeollip,127,38,,2008-04-08,
1180026500,도로교차점,당산동아아파트,N,Dangsandonga Apt.,127,38,,2008-04-08,
1080005600,도로교차점,라이브파크,N,Raibeupakeu,127,38,,2008-04-08,
1080007600,도로시종점,화계사,N,Hwagyesa,127,38,,2008-04-08,
1090011000,도로교차점,성보빌딩,N,Seongbo Bldg.,127,38,,2008-04-08,
1090011100,도로교차점,서울폐차산업,N,Seoulpyechasaneop,127,38,,2008-04-08,
1180018900,도로교차점,문래GS자이아파트앞,N,MullaeGSJaiapateuap,127,38,,2008-04-08,
1150014900,도로교차점,등촌3동사무소,N,Deungchon3Dongsamuso,127,38,,2008-04-08,
1160014300,도로교차점,구로재활용센타,N,Gurojaehwaryongsenta,127,38,,2008-04-08,
1150012900,도로교차점,해인빌라,N,Haeinbilla,127,38,,2008-04-08,
1050011800,도로교차점,일동제약,N,"Ildong Pharmaceutical Co.,Ltd.",127,38,,2008-04-08,
1060013700,행정경계,서울시-구리시 경계11,N,Seoul-Guri-si Gyeonggye11,127,38,,2008-04-08,
1200014700,속성변화점,자애의원,N,Jaaeuiwon,127,37,,2008-05-23,
1180030100,속성변화점,여의도동진주아파트,N,Yeouidodongjinju Apt.,127,38,,2008-05-23,
1130016100,속성변화점,마포서(보),N,Maposeo(Bo),127,38,1130028100,2008-05-23,
1120011400,속성변화점,서대문사회복지관,N,Seodaemunsahoebokjigwan,127,38,,2008-05-23,
1020014900,속성변화점,용암초등교,N,Yongamchodeunggyo,127,38,,2008-05-23,
1130006500,도로교차점,신촌중앙교회,N,Sinchonjunganggyohoe,127,38,,,
1000014400,속성변화점,신영소방소,N,Sinyeongsobangso,127,38,,2008-05-23,
1150022500,속성변화점,염창초등교(보),N,Yeomchangchodeunggyo(Bo),127,38,1150032700,2008-05-23,
1050013900,속성변화점,동대문소방서(보),N,Dongdaemunsobangseo(Bo),127,38,1050014500,2008-05-23,
1120011500,속성변화점,동도아카데미,N,Dongdoakademi,127,38,,2008-05-23,
1210019100,속성변화점,반포제1동한양아파트,N,Banpoje1Donghanyang Apt.,127,38,,2008-05-23,
1240014900,속성변화점,한국체육대학교입구,N,Hangukcheyukdaehakgyoipgu,127,38,,2008-05-26,
1110013600,속성변화점,도원프라자,N,Dowonpeuraja,127,38,,2008-05-26,
1060013800,속성변화점,용마교(보),N,Yongmagyo(Bo),127,38,1060010200,2008-05-23,
1150022600,속성변화점,삼성하나로APT,N,SamseonghanaroAPT,127,38,1150032200,2008-05-23,
2280021600,도로교차점,고림사거리,N,Gorimsageori,127,37,,,
2280021200,도로교차점,주북교앞,N,Jubukgyoap,127,37,,,
2280024700,도로교차점,한림제약중앙연구소앞,N,Hallimjeyakjungangyeongusoap,127,37,,,
